X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,
D,12/19/23 16:14,12/15/23,IDCC,"Interdigital, Inc.",Chen Lawrence Liren,"Pres, CEO",D - Sale to issuer,$109.30 ,-1,"127,931",0%,($90),,,,,
,12/19/23 16:13,12/15/23,IDCC,"Interdigital, Inc.",Brezski Richard,CFO,A - Grant,$0.00 ,736,"111,720",1%,$0 ,,,,,
,12/19/23 16:13,12/15/23,IDCC,"Interdigital, Inc.",Brezski Richard,CFO,D - Sale to issuer,$109.30 ,0,"111,720",0%,($26),,,,,
,12/19/23 16:12,12/15/23,CBL,Cbl & Associates Properties Inc,Contis David J,Dir,A - Grant,$23.97 ,"5,215","70,522",8%,"$125,019 ",,,,,
,12/19/23 15:44,12/15/23,CBL,Cbl & Associates Properties Inc,Bowen Marjorie L.,Dir,A - Grant,$23.97 ,"5,215","26,077",25%,"$125,019 ",,,,,
,12/19/23 7:59,12/15/23,SFE,Safeguard Scientifics Inc,Salzman Eric,CEO,A - Grant,$0.00 ,"125,000","346,726",56%,$0 ,,,,,
,12/18/23 21:00,12/14/23,AAIC,Arlington Asset Investment Corp.,Strickler Benjamin J.,Chief Accounting Officer,D - Sale to issuer,$0.00 ,"-121,494",0,-100%,$0 ,,,,,
D,12/18/23 20:59,12/14/23,AAIC,Arlington Asset Investment Corp.,Konzmann Richard Ernst,"EVP, CFO, Treasurer",D - Sale to issuer,$0.00 ,"-177,306",0,-100%,$0 ,,,,,
D,12/18/23 20:58,12/14/23,AAIC,Arlington Asset Investment Corp.,Tonkel J Rock Jr,"Pres, CEO",D - Sale to issuer,$0.00 ,"-807,309",0,-100%,$0 ,,,,,
D,12/18/23 20:53,12/14/23,AAIC,Arlington Asset Investment Corp.,Michael Ralph S III,Dir,D - Sale to issuer,$0.00 ,"-7,325",0,-100%,$0 ,,,,,
,12/18/23 19:44,12/14/23,EARN,Ellington Residential Mortgage Reit,Smernoff Chris,CFO,A - Grant,$0.00 ,"4,433","21,747",26%,$0 ,,,,,
,12/18/23 19:43,12/14/23,EARN,Ellington Residential Mortgage Reit,Herlihy John,COO,A - Grant,$0.00 ,"10,040","38,081",36%,$0 ,,,,,
,12/18/23 18:24,12/14/23,EXR,Extra Space Storage Inc.,Barberio Mark G,Dir,G - Gift,$0.00 ,"-2,400","21,163",13%,$0 ,,,,,
,12/18/23 16:58,12/14/23,APLE,"Apple Hospitality Reit, Inc.",Knight Nelson,"Pres Real Estate, Invest",G - Gift,$0.00 ,"-7,620","10,983,137",0%,$0 ,,,,,
,12/18/23 16:57,12/14/23,APLE,"Apple Hospitality Reit, Inc.",Knight Justin G,CEO,G - Gift,$0.00 ,"-30,000","11,808,497",0%,$0 ,,,,,
,12/18/23 16:24,12/18/23,EPR,Epr Properties,Peterson Mark Alan,"EVP, CFO",G - Gift,$0.00 ,-206,"115,611",0%,$0 ,,,,,
,12/18/23 16:14,12/15/23,SPG,Simon Property Group Inc /de/,Sokolov Richard S,Dir,G - Gift,$0.00 ,"-1,242","290,104",0%,$0 ,,,,,
,12/15/23 21:43,12/15/23,PCH,Potlatchdeltic Corp,Peiros Larry,Dir,G - Gift,$0.00 ,"-5,400","72,692",-7%,$0 ,,,,,
,12/15/23 21:41,12/15/23,PCH,Potlatchdeltic Corp,Driscoll William Lindeke,Dir,G - Gift,$0.00 ,"-1,382","355,376",0%,$0 ,,,,,
,12/15/23 19:55,12/14/23,LXP,Lxp Industrial Trust,Bonventre Joseph,"EVP, COO, Gen.Counsel, Sec",G - Gift,$9.75 ,"-5,700","701,325",-1%,"($55,575)",,,,,
,12/15/23 19:11,12/15/23,BXMT,"Blackstone Mortgage Trust, Inc.",Marone Anthony F. Jr,CFO,A - Grant,$0.00 ,"12,000","61,103",24%,$0 ,,,,,
,12/15/23 19:11,12/15/23,BXMT,"Blackstone Mortgage Trust, Inc.",Nash Michael B.,Dir,A - Grant,$0.00 ,"18,000","536,455",3%,$0 ,,,,,
,12/15/23 19:11,12/15/23,BXMT,"Blackstone Mortgage Trust, Inc.",Keenan Katharine A,"CEO, Pres",A - Grant,$0.00 ,"52,000","196,572",36%,$0 ,,,,,
,12/15/23 19:11,12/15/23,BXMT,"Blackstone Mortgage Trust, Inc.",Johnson Timothy Steven,Dir,A - Grant,$0.00 ,"50,000","366,201",16%,$0 ,,,,,
,12/15/23 19:10,12/15/23,BXMT,"Blackstone Mortgage Trust, Inc.",Pollack Jonathan Lee,Dir,A - Grant,$0.00 ,"50,000","423,055",13%,$0 ,,,,,
,12/15/23 18:02,12/14/23,AIRC,Apartment Income Reit Corp.,Cohn Lisa R,"Pres, GC",G - Gift,$0.00 ,"-3,100","126,629",-2%,$0 ,,,,,
D,12/14/23 20:46,12/12/23,RPT,Rpt Realty,Merk Raymond J.,"SVP, CAO",A - Grant,$0.00 ,"67,055","82,925",423%,$0 ,,,,,
D,12/14/23 20:45,12/12/23,RPT,Rpt Realty,Ohlberg Heather,"EVP, Gen. Counsel, Secretary",A - Grant,$0.00 ,"114,330","102,345",-954%,$0 ,,,,,
D,12/14/23 20:45,12/12/23,RPT,Rpt Realty,Collier Timothy,EVP-Leasing,A - Grant,$0.00 ,"174,583","182,555",>999%,$0 ,,,,,
D,12/14/23 20:45,12/12/23,RPT,Rpt Realty,Fitzmaurice Michael,"EVP, CFO",A - Grant,$0.00 ,"226,829","282,027",411%,$0 ,,,,,
D,12/14/23 20:44,12/12/23,RPT,Rpt Realty,Harper Brian,"CEO, Pres",A - Grant,$0.00 ,"1,156,843","1,244,175",>999%,$0 ,,,,,
,12/14/23 16:42,12/13/23,ACRE,Ares Commercial Real Estate Corp,Feingold Anton,"Gen. Counsel VP, Secretary",A - Grant,$0.00 ,"21,000","74,865",39%,$0 ,,,,,
,12/14/23 16:37,12/13/23,ACRE,Ares Commercial Real Estate Corp,Donohoe Bryan Patrick,CEO,A - Grant,$0.00 ,"59,000","216,282",38%,$0 ,,,,,
,12/14/23 16:32,12/13/23,ACRE,Ares Commercial Real Estate Corp,Yoon Tae Sik,"CFO, Treasurer",A - Grant,$0.00 ,"40,000","219,253",22%,$0 ,,,,,
,12/14/23 16:05,11/20/23,ADC,Agree Realty Corp,Agree Joey,"Pres, CEO",G - Gift,$0.00 ,"1,178","557,131",0%,$0 ,,,,,
,12/14/23 16:05,11/20/23,ADC,Agree Realty Corp,Agree Richard,Exec COB,G - Gift,$0.00 ,"-3,534","605,272",-1%,$0 ,,,,,
,12/13/23 21:09,12/11/23,KIM,Kimco Realty Corp,Coviello Philip E Jr,Dir,G - Gift,$0.00 ,"-2,500","214,729",-1%,$0 ,,,,,
D,12/13/23 20:43,12/11/23,SSRM,Ssr Mining Inc.,Farnsworth Russell,Chief Accounting Officer,A - Grant,$0.00 ,77,"16,865",0%,$0 ,,,,,
D,12/13/23 20:42,12/11/23,SSRM,Ssr Mining Inc.,Ebbett John,"EVP, Growth and Innovation",A - Grant,$0.00 ,144,"33,669",0%,$0 ,,,,,
D,12/13/23 20:39,12/11/23,SSRM,Ssr Mining Inc.,Macnevin William K.,"EVP, Ops & Sustainability",A - Grant,$0.00 ,540,"91,482",1%,$0 ,,,,,
D,12/13/23 20:37,12/11/23,SSRM,Ssr Mining Inc.,Sparks Michael John,"Chief Legal, Admin Officer",A - Grant,$0.00 ,226,"146,713",0%,$0 ,,,,,
D,12/13/23 20:36,12/11/23,SSRM,Ssr Mining Inc.,Farid Fady Adel Edward,Chief Corp Development Officer,A - Grant,$0.00 ,233,"116,150",0%,$0 ,,,,,
D,12/13/23 20:33,12/11/23,SSRM,Ssr Mining Inc.,White Alison Lynn,CFO,A - Grant,$0.00 ,270,"62,349",0%,$0 ,,,,,
D,12/13/23 20:31,12/11/23,SSRM,Ssr Mining Inc.,Antal Rodney,Exec COB,A - Grant,$0.00 ,910,"845,146",0%,$0 ,,,,,
,12/13/23 16:04,12/11/23,NSA,National Storage Affiliates Trust,Nordhagen Arlen Dale,Vice Chairperson,G - Gift,$0.00 ,"-8,100","4,019,626",0%,$0 ,,,,,
D,12/13/23 14:50,12/11/23,UMH,"Umh Properties, Inc.",Landy Eugene W,COB,G - Gift,$14.69 ,"-60,000","1,365,230",5%,"($881,400)",,,,,
,12/12/23 19:05,12/8/23,MPW,Medical Properties Trust Inc,Hooper Rosa Handley,SVP of Operations,A - Grant,$0.00 ,"200,000","362,751",123%,$0 ,,,,,
,12/12/23 19:05,12/8/23,MPW,Medical Properties Trust Inc,Portal Larry H,"SVP, Senior Advisor to the CEO",A - Grant,$0.00 ,"200,000","423,860",89%,$0 ,,,,,
,12/12/23 19:05,12/8/23,MPW,Medical Properties Trust Inc,Hanna James Kevin,"SVP, Controller, CAO",A - Grant,$0.00 ,"200,000","382,454",110%,$0 ,,,,,
D,12/12/23 18:30,12/8/23,SBAC,Sba Communications Corp,Stoops Jeffrey,"CEO, Pres",G - Gift,$0.00 ,"-15,000","399,937",-4%,$0 ,,,,,
,12/12/23 17:16,12/8/23,APLE,"Apple Hospitality Reit, Inc.",Clarke Jeanette,SVP Chief Cap. Invest. Officer,A - Grant,$16.90 ,150,"121,316",0%,"$2,535 ",,,,,
,12/12/23 17:10,12/8/23,APLE,"Apple Hospitality Reit, Inc.",Gallagher Karen Catherine,"SVP, COO",A - Grant,$16.90 ,200,"221,584",0%,"$3,380 ",,,,,
,12/12/23 16:21,12/12/23,WELL,Welltower Inc.,Mitra Shankh,"CEO, Dir",G - Gift,$0.00 ,-345,"77,702",0%,$0 ,,,,,
,12/11/23 16:57,12/7/23,ESS,"Essex Property Trust, Inc.",Kleiman Angela L.,"Pres, CEO",A - Grant,$0.00 ,"4,881","10,570",86%,$0 ,,,,,
,12/11/23 16:54,12/7/23,ESS,"Essex Property Trust, Inc.",Schall Michael J,Dir,A - Grant,$0.00 ,"12,586","56,490",29%,$0 ,,,,,
,12/11/23 16:44,12/7/23,ESS,"Essex Property Trust, Inc.",Farias John,"SVP, CAO",A - Grant,$0.00 ,"1,066","1,926",124%,$0 ,,,,,
,12/11/23 16:41,12/7/23,ESS,"Essex Property Trust, Inc.",Morrison Anne,SVP - GC,A - Grant,$0.00 ,"2,036","1,732",-670%,$0 ,,,,,
,12/11/23 16:40,12/7/23,ESS,"Essex Property Trust, Inc.",Pak Barbara,"EVP, CFO",A - Grant,$0.00 ,"3,680","5,338",222%,$0 ,,,,,
,12/11/23 16:28,12/7/23,EGP,Eastgroup Properties Inc,Wood Brent,"EVP, CFO",G - Gift,$0.00 ,-290,"107,576",0%,$0 ,,,,,
,12/8/23 17:43,12/6/23,PLYM,"Plymouth Industrial Reit, Inc.",Guinee John W III,Dir,A - Grant,$22.86 ,"1,000","32,708",3%,"$22,860 ",,,,,
,12/8/23 17:00,12/6/23,WMC,Western Asset Mortgage Capital Corp,Quateman Lisa G,Dir,D - Sale to issuer,$0.00 ,"-22,331",0,-100%,$0 ,,,,,
,12/8/23 16:59,12/6/23,WMC,Western Asset Mortgage Capital Corp,Kripalani Ranjit M,Dir,D - Sale to issuer,$0.00 ,"-27,299",0,-100%,$0 ,,,,,
,12/8/23 16:58,12/6/23,WMC,Western Asset Mortgage Capital Corp,Wongtrakool Bonnie M.,CEO,D - Sale to issuer,$0.00 ,"-1,060",0,-100%,$0 ,,,,,
,12/8/23 16:58,12/6/23,WMC,Western Asset Mortgage Capital Corp,Neumayer Elliott,COO,D - Sale to issuer,$0.00 ,"-3,918",0,-100%,$0 ,,,,,
,12/8/23 16:57,12/6/23,WMC,Western Asset Mortgage Capital Corp,Mitchell M Christian,Dir,D - Sale to issuer,$0.00 ,"-28,943",0,-100%,$0 ,,,,,
,12/8/23 16:57,12/6/23,WMC,Western Asset Mortgage Capital Corp,Lehman Robert W.,CFO,D - Sale to issuer,$0.00 ,"-24,382",0,-100%,$0 ,,,,,
,12/8/23 16:56,12/6/23,WMC,Western Asset Mortgage Capital Corp,Hirschmann James W III,Chairman of the Board,D - Sale to issuer,$0.00 ,"-7,291",0,-100%,$0 ,,,,,
,12/8/23 16:56,12/6/23,WMC,Western Asset Mortgage Capital Corp,Handler Greg E.,Interim Co-CIO,D - Sale to issuer,$0.00 ,"-8,946",0,-100%,$0 ,,,,,
,12/8/23 16:55,12/6/23,WMC,Western Asset Mortgage Capital Corp,Fox Edward D,Dir,D - Sale to issuer,$0.00 ,"-28,783",0,-100%,$0 ,,,,,
,12/8/23 16:53,12/6/23,VTR,"Ventas, Inc.",Smith Maurice S,Dir,A - Grant,$46.06 ,33,"14,772",0%,"$1,500 ",,,,,
,12/8/23 16:53,12/6/23,VTR,"Ventas, Inc.",Shelton James D,Dir,A - Grant,$46.06 ,16,"71,271",0%,$750 ,,,,,
,12/8/23 16:53,12/6/23,VTR,"Ventas, Inc.",Roy Sumit,Dir,A - Grant,$46.06 ,33,"9,574",0%,"$1,500 ",,,,,
,12/8/23 16:53,12/6/23,VTR,"Ventas, Inc.",Martino Roxanne M,Dir,A - Grant,$46.06 ,33,"47,961",0%,"$1,500 ",,,,,
,12/8/23 16:10,12/6/23,EGP,Eastgroup Properties Inc,Dunbar Richard Reid,SVP,G - Gift,$0.00 ,-140,"17,148",-1%,$0 ,,,,,
,12/7/23 19:20,12/6/23,AAT,"American Assets Trust, Inc.",Gammieri Jerry,"SVP Construction, Devlp",D - Sale to issuer,$0.00 ,"-6,090","92,573",-6%,$0 ,,,,,
,12/7/23 19:20,12/7/23,AAT,"American Assets Trust, Inc.",Gammieri Jerry,"SVP Construction, Devlp",A - Grant,$0.00 ,"31,710","92,573",52%,$0 ,,,,,
,12/7/23 19:19,12/6/23,AAT,"American Assets Trust, Inc.",Wyll Adam,"Pres, COO",D - Sale to issuer,$0.00 ,"-12,452","206,079",-6%,$0 ,,,,,
,12/7/23 19:19,12/7/23,AAT,"American Assets Trust, Inc.",Wyll Adam,"Pres, COO",A - Grant,$0.00 ,"83,238","206,079",68%,$0 ,,,,,
,12/7/23 19:18,12/6/23,AAT,"American Assets Trust, Inc.",Barton Robert F.,"EVP, CFO",D - Sale to issuer,$0.00 ,"-15,224","287,031",-5%,$0 ,,,,,
,12/7/23 19:18,12/7/23,AAT,"American Assets Trust, Inc.",Barton Robert F.,"EVP, CFO",A - Grant,$0.00 ,"83,238","287,031",41%,$0 ,,,,,
,12/7/23 19:16,12/6/23,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",D - Sale to issuer,$0.00 ,"-30,976","12,788,638",0%,$0 ,,,,,
,12/7/23 17:39,12/5/23,EGP,Eastgroup Properties Inc,Coleman John F,EVP,G - Gift,$0.00 ,-200,"90,305",0%,$0 ,,,,,
,12/7/23 17:28,12/5/23,EGP,Eastgroup Properties Inc,Loeb Marshall A,"Pres, CEO",G - Gift,$0.00 ,-300,"116,863",0%,$0 ,,,,,
,12/7/23 17:00,5/10/23,CXW,"Corecivic, Inc.",Emkes Mark A,Dir,A - Grant,$9.18 ,"5,447","152,661",4%,"$50,003 ",,,,,
,12/7/23 17:00,12/6/23,CXW,"Corecivic, Inc.",Garfinkle David,"EVP, CFO",G - Gift,$0.00 ,-715,"325,171",0%,$0 ,,,,,
,12/7/23 16:04,12/5/23,NSA,National Storage Affiliates Trust,Nordhagen Arlen Dale,Vice Chairperson,G - Gift,$0.00 ,"-8,400","4,021,226",0%,$0 ,,,,,
,12/6/23 16:34,12/5/23,GLPI,"Gaming & Leisure Properties, Inc.",Moore Brandon John,"COO, GC, Sec",G - Gift,$0.00 ,"-2,133","215,878",1%,$0 ,,,,,
M,12/6/23 16:09,5/31/23,WELL,Welltower Inc.,Fieweger Joshua,"SVP, Chief Accounting Officer",A - Grant,$61.47 ,345,"11,437",3%,"$21,206 ",,,,,
M,12/6/23 16:08,5/31/23,WELL,Welltower Inc.,McQueen Matthew Grant,"EVP, Gen.Counsel, Secretary",A - Grant,$61.24 ,346,"27,957",1%,"$21,189 ",,,,,
M,12/6/23 16:07,5/31/23,WELL,Welltower Inc.,Burkart John F.,EVP-COO,A - Grant,$62.30 ,341,"1,205",39%,"$21,244 ",,,,,
M,12/6/23 16:06,5/31/23,WELL,Welltower Inc.,McHugh Timothy,EVP - CFO,A - Grant,$61.85 ,223,"23,915",1%,"$13,792 ",,,,,
,12/5/23 19:36,12/1/23,AVB,Avalonbay Communities Inc,Breslin Sean J.,COO,G - Gift,$0.00 ,-125,"53,342",0%,$0 ,,,,,
,12/5/23 19:35,12/1/23,AVB,Avalonbay Communities Inc,Brown Terry S.,Dir,A - Grant,$0.00 ,190,"14,267",1%,$0 ,,,,,
,12/5/23 19:35,12/1/23,AVB,Avalonbay Communities Inc,Havner Ronald L Jr,Dir,A - Grant,$0.00 ,183,"15,015",1%,$0 ,,,,,
,12/5/23 19:33,12/1/23,AVB,Avalonbay Communities Inc,Mueller Charles E Jr,Dir,A - Grant,$0.00 ,140,"3,589",4%,$0 ,,,,,
,12/5/23 19:32,12/1/23,AVB,Avalonbay Communities Inc,Swanezy Susan,Dir,A - Grant,$0.00 ,169,"11,652",1%,$0 ,,,,,
,12/5/23 16:39,12/1/23,FR,First Industrial Realty Trust Inc,Musil Scott A,CFO,G - Gift,$0.00 ,"-2,855","81,148",4%,$0 ,,,,,
,12/5/23 16:27,12/1/23,ARE,"Alexandria Real Estate Equities, Inc.",McGrath Sheila K.,Dir,A - Grant,$0.00 ,"1,000","1,300",333%,$0 ,,,,,
A,12/5/23 9:37,3/3/23,CDP,Copt Defense Properties,Myers Matthew T,"SVP-CAO, CONTROLLER",A - Grant,$0.00 ,"2,624","6,374",70%,$0 ,,,,,
,12/4/23 17:44,11/30/23,APLE,"Apple Hospitality Reit, Inc.",Handlon Carolyn B,Dir,A - Grant,$16.67 ,"1,725","5,618",44%,"$28,756 ",,,,,
D,12/4/23 17:44,11/30/23,APLE,"Apple Hospitality Reit, Inc.",Woolley Howard E.,Dir,A - Grant,$16.67 ,"1,725","11,753",17%,"$28,756 ",,,,,
,12/4/23 17:42,11/30/23,APLE,"Apple Hospitality Reit, Inc.",McGarvie Blythe J,Dir,A - Grant,$16.67 ,"1,725","51,553",3%,"$28,756 ",,,,,
,12/4/23 17:40,11/30/23,APLE,"Apple Hospitality Reit, Inc.",Bunting Glenn W Jr,Dir,A - Grant,$16.67 ,"1,725","60,450",3%,"$28,756 ",,,,,
D,12/4/23 17:39,11/30/23,APLE,"Apple Hospitality Reit, Inc.",Fosheim Jon A,Dir,A - Grant,$16.67 ,"1,725","44,973",4%,"$28,756 ",,,,,
,12/4/23 17:37,11/30/23,APLE,"Apple Hospitality Reit, Inc.",Gathright Kristian M,Dir,A - Grant,$16.67 ,"1,725","982,918",0%,"$28,756 ",,,,,
,12/4/23 16:39,12/1/23,CPT,Camden Property Trust,Baker Laurie,EVP - COO,G - Gift,$92.62 ,-300,"64,068",0%,"($27,786)",,,,,
,12/4/23 16:15,11/30/23,CUZ,Cousins Properties Inc,McColl John S,EVP,A - Grant,$17.44 ,961,"31,775",3%,"$16,760 ",,,,,
,12/4/23 16:15,11/30/23,CUZ,Cousins Properties Inc,Adzema Gregg D,"EVP, CFO",A - Grant,$17.44 ,961,"118,068",1%,"$16,760 ",,,,,
,12/4/23 14:42,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Porter Clifton J II,Dir,A - Grant,$0.00 ,700,"35,348",2%,$0 ,,,,,
,12/4/23 14:41,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Malehorn Jeffrey A.,Dir,A - Grant,$0.00 ,967,"81,533",1%,$0 ,,,,,
,12/4/23 14:41,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Kono Ann,Dir,A - Grant,$0.00 ,688,"34,203",2%,$0 ,,,,,
,12/4/23 14:40,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Katzmann Lynne S,Dir,A - Grant,$0.00 ,"1,030","51,175",2%,$0 ,,,,,
,12/4/23 14:40,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Foster Michael J,Dir,A - Grant,$0.00 ,967,"115,295",1%,$0 ,,,,,
,12/4/23 14:39,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Cusack Catherine,Dir,A - Grant,$0.00 ,677,"38,656",2%,$0 ,,,,,
,12/4/23 14:37,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Barbarosh Craig A.,Dir,A - Grant,$0.00 ,967,"123,429",1%,$0 ,,,,,
,12/4/23 14:36,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Nevo-Hacohen Talya,"EVP, CIO, Treasurer",A - Grant,$0.00 ,"3,540","671,235",1%,$0 ,,,,,
,12/4/23 14:35,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Costa Michael Lourenco,"EVP, CFO, Secretary",A - Grant,$0.00 ,"1,706","185,915",1%,$0 ,,,,,
,12/4/23 14:32,11/30/23,SBRA,"Sabra Health Care Reit, Inc.",Matros Richard K,"Chair, CEO, Pres",A - Grant,$0.00 ,"10,907","1,921,542",1%,$0 ,,,,,
,12/1/23 18:14,11/29/23,GNL,"Global Net Lease, Inc.",Galloway Jesse Charles,See Remarks,A - Grant,$0.00 ,"48,354","48,354",New,$0 ,,,,,
,12/1/23 18:12,11/29/23,GNL,"Global Net Lease, Inc.",Masterson Christopher J.,"CFO, Secretary, Treasurer",A - Grant,$0.00 ,"75,267","169,178",80%,$0 ,,,,,
,12/1/23 18:12,11/29/23,GNL,"Global Net Lease, Inc.",Weil Edward M Jr.,Co-CEO,A - Grant,$0.00 ,"125,994","192,554",189%,$0 ,,,,,
,12/1/23 16:47,12/1/23,ABQQ,Ab International Group Corp.,Deng Chiyuan,"CEO, 10%",D - Sale to issuer,$0.00 ,"-20,000",0,-100%,$0 ,,,,,
D,11/30/23 17:59,3/30/23,TMTC,Tmt Acquisition Corp.,2Tm Holding LP,10%,D - Sale to issuer,$0.00 ,"-225,000","1,717,000",-12%,$0 ,,,,,
,11/30/23 16:26,11/30/23,NNN,"Nnn Reit, Inc.",Steffens Gina M.,"EVP, GC",A - Grant,$40.02 ,"10,000","10,000",New,"$400,200 ",,,,,
,11/29/23 17:51,11/28/23,PLD,"Prologis, Inc.",Connor James B.,Dir,D - Sale to issuer,$110.53 ,"-68,100","4,234",-94%,"($7,527,093)",,,,,
,11/29/23 17:00,11/28/23,CXW,"Corecivic, Inc.","Carter, Cole G.","EVP,GC, Secretary",G - Gift,$0.00 ,"-4,000","177,817",-2%,$0 ,,,,,
,11/29/23 16:15,8/1/23,HHH,Howard Hughes Holdings Inc.,Winick Zachary,"CO-Pres, NEW YORK REGION",A - Grant,$0.00 ,"5,302","14,259",59%,$0 ,,,,,
,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Landry Donald J,Dir,D - Sale to issuer,$0.00 ,"-197,021",0,-100%,$0 ,,,,,
D,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Desfor David L,"Treasurer, Corp. Secretary",D - Sale to issuer,$0.00 ,"-5,700",0,-100%,$0 ,,,,,
,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Morgan Dianna,Dir,D - Sale to issuer,$0.00 ,"-115,377",0,-100%,$0 ,,,,,
D,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Shah Neil H,"Pres, COO",D - Sale to issuer,$0.00 ,"-660,611",0,-100%,$0 ,,,,,
D,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Parikh Ashish R,CFO,D - Sale to issuer,$0.00 ,"-301,001",0,-100%,$0 ,,,,,
,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Hsieh Jackson,Dir,D - Sale to issuer,$0.00 ,"-166,815",0,-100%,$0 ,,,,,
,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Sabin John,Dir,D - Sale to issuer,$0.00 ,"-125,254",0,-100%,$0 ,,,,,
,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Hutchison Thomas J III,Dir,D - Sale to issuer,$0.00 ,"-194,084",0,-100%,$0 ,,,,,
D,11/28/23 16:30,11/28/23,HT,Hersha Hospitality Trust,Shah Jay H,CEO,D - Sale to issuer,$0.00 ,"-620,855",0,-100%,$0 ,,,,,
,11/27/23 17:54,11/22/23,WELL,Welltower Inc.,Lopez Dennis G,Dir,A - Grant,$88.70 ,66,"9,679",1%,"$5,854 ",,,,,
,11/27/23 17:52,11/22/23,WELL,Welltower Inc.,Desalvo Karen B,Dir,A - Grant,$88.70 ,80,"11,690",1%,"$7,096 ",,,,,
,11/27/23 16:18,11/22/23,APLE,"Apple Hospitality Reit, Inc.",Gathright Kristian M,Dir,G - Gift,$0.00 ,-300,"981,193",0%,$0 ,,,,,
D,11/24/23 16:17,11/21/23,ARR,"Armour Residential Reit, Inc.",Hain Robert C,Dir,D - Sale to issuer,$17.41 ,-270,"5,743",-4%,"($4,701)",,,,,
D,11/24/23 16:17,11/21/23,ARR,"Armour Residential Reit, Inc.",Hollihan John P III,Dir,D - Sale to issuer,$17.41 ,-216,"10,937",-2%,"($3,761)",,,,,
D,11/24/23 16:13,11/21/23,ARR,"Armour Residential Reit, Inc.",Downey Carolyn,Dir,A - Grant,$17.41 ,540,"15,112",4%,"$9,401 ",,,,,
D,11/24/23 16:13,11/21/23,ARR,"Armour Residential Reit, Inc.",Downey Carolyn,Dir,D - Sale to issuer,$17.41 ,-270,"15,112",-2%,"($4,701)",,,,,
D,11/24/23 16:08,11/21/23,ARR,"Armour Residential Reit, Inc.",Ulm Scott,Co-CEO,D - Sale to issuer,$17.41 ,"-1,752","54,178",-3%,"($30,502)",,,,,
D,11/24/23 16:06,11/21/23,ARR,"Armour Residential Reit, Inc.",Zimmer Jeffrey J,"Co-CEO, Pres",D - Sale to issuer,$17.41 ,"-1,752","49,207",-3%,"($30,502)",,,,,
D,11/24/23 16:05,11/21/23,ARR,"Armour Residential Reit, Inc.",Harper Gordon,"VP Finance, Controller",D - Sale to issuer,$17.41 ,-214,"10,250",-2%,"($3,726)",,,,,
D,11/24/23 16:04,11/21/23,ARR,"Armour Residential Reit, Inc.",Gruber Mark,CIO,D - Sale to issuer,$17.41 ,-342,"21,928",-2%,"($5,954)",,,,,
,11/24/23 13:22,11/21/23,SELF,"Global Self Storage, Inc.",Zachary William Chester,Dir,A - Grant,$4.71 ,"2,494","3,853",184%,"$11,747 ",,,,,
,11/24/23 13:13,11/21/23,SELF,"Global Self Storage, Inc.",Burke Russell E III,Dir,A - Grant,$4.71 ,"2,494","25,794",11%,"$11,747 ",,,,,
,11/22/23 16:30,11/20/23,VTR,"Ventas, Inc.",Roy Sumit,Dir,A - Grant,$44.96 ,33,"9,542",0%,"$1,500 ",,,,,
,11/22/23 16:30,11/20/23,VTR,"Ventas, Inc.",Shelton James D,Dir,A - Grant,$44.96 ,17,"71,255",0%,$750 ,,,,,
,11/22/23 16:30,11/20/23,VTR,"Ventas, Inc.",Martino Roxanne M,Dir,A - Grant,$44.96 ,33,"47,929",0%,"$1,500 ",,,,,
,11/21/23 20:57,11/17/23,NA,"Starwood Real Estate Income Trust, Inc.",Deason Mark,"Head of Asset, Portfolio Mgmt",A - Grant,$0.00 ,"18,827","291,191",7%,$0 ,,,,,
,11/21/23 19:10,11/17/23,NA,"Starwood Real Estate Income Trust, Inc.",Sternlicht Barry S,Dir,A - Grant,$0.00 ,"319,041","6,411,967",5%,$0 ,,,,,
,11/21/23 16:39,11/20/23,REG,Regency Centers Corp,Stein Martin E Jr,Exec COB,G - Gift,$0.00 ,"-6,500","850,745",-1%,$0 ,,,,,
,11/21/23 16:25,11/17/23,APLE,"Apple Hospitality Reit, Inc.",Gallagher Karen Catherine,"SVP, COO",G - Gift,$0.00 ,"-1,500","238,958",-1%,$0 ,,,,,
